year, Crop                                                                                                                              , Yield_kg_per_ha, rainfall_mean     , rainfall_std      , rainfall_total, rainfall_deviation
2021, Potatoes                                                                                                                          ,         24123.7, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Potatoes                                                                                                                          ,         25236.3, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Potatoes                                                                                                                          ,         25789.9, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, "Pumpkins, squash and gourds                                                                                                     ",          9601.3, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, "Pumpkins, squash and gourds                                                                                                     ",          9602.2, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, "Pumpkins, squash and gourds                                                                                                     ",          9603.0, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, "Pumpkins, squash and gourds                                                                                                     ",          9607.8, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, "Pumpkins, squash and gourds                                                                                                     ",          9607.8, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, "Pumpkins, squash and gourds                                                                                                     ",          9601.1, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, "Pumpkins, squash and gourds                                                                                                     ",          9599.0, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, "Pumpkins, squash and gourds                                                                                                     ",          9602.6, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, "Pumpkins, squash and gourds                                                                                                     ",          9600.9, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2009, Rape or colza seed                                                                                                                ,          1143.3, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Rape or colza seed                                                                                                                ,          1184.2, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Rape or colza seed                                                                                                                ,          1257.1, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Rape or colza seed                                                                                                                ,          1120.5, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Rape or colza seed                                                                                                                ,          1233.4, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Rape or colza seed                                                                                                                ,          1185.3, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Rape or colza seed                                                                                                                ,          1084.8, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Rape or colza seed                                                                                                                ,          1179.6, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Rape or colza seed                                                                                                                ,          1303.5, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Rape or colza seed                                                                                                                ,          1410.3, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Rape or colza seed                                                                                                                ,          1511.4, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Rape or colza seed                                                                                                                ,          1330.7, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Rape or colza seed                                                                                                                ,          1523.9, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Rape or colza seed                                                                                                                ,          1497.0, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Rape or colza seed                                                                                                                ,          1428.4, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Rice                                                                                                                              ,          3236.6, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Rice                                                                                                                              ,          3358.7, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Rice                                                                                                                              ,          3587.8, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Rice                                                                                                                              ,          3690.9, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Rice                                                                                                                              ,          3624.3, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Rice                                                                                                                              ,          3586.8, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Rice                                                                                                                              ,          3600.2, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Rice                                                                                                                              ,          3740.1, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Rice                                                                                                                              ,          3863.7, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Rice                                                                                                                              ,          3956.7, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Rice                                                                                                                              ,          4083.6, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Rice                                                                                                                              ,          4075.7, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Rice                                                                                                                              ,          4196.2, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Rice                                                                                                                              ,          4257.1, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Rice                                                                                                                              ,          4322.3, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Safflower seed                                                                                                                    ,           642.2, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Safflower seed                                                                                                                    ,           621.3, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Safflower seed                                                                                                                    ,           654.9, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Safflower seed                                                                                                                    ,           814.6, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Safflower seed                                                                                                                    ,           726.7, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Safflower seed                                                                                                                    ,           635.8, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Safflower seed                                                                                                                    ,           514.3, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Safflower seed                                                                                                                    ,           368.1, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Safflower seed                                                                                                                    ,           650.9, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Safflower seed                                                                                                                    ,           672.9, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Safflower seed                                                                                                                    ,           536.9, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Safflower seed                                                                                                                    ,           843.2, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Safflower seed                                                                                                                    ,           640.4, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Safflower seed                                                                                                                    ,           776.9, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Safflower seed                                                                                                                    ,           826.3, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, "Seed cotton, unginned                                                                                                           ",          1237.7, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, "Seed cotton, unginned                                                                                                           ",          1594.0, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, "Seed cotton, unginned                                                                                                           ",          1574.8, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, "Seed cotton, unginned                                                                                                           ",          1517.4, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, "Seed cotton, unginned                                                                                                           ",          1617.9, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, "Seed cotton, unginned                                                                                                           ",          1413.1, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, "Seed cotton, unginned                                                                                                           ",          1343.1, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, "Seed cotton, unginned                                                                                                           ",          1598.2, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, "Seed cotton, unginned                                                                                                           ",          1401.9, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, "Seed cotton, unginned                                                                                                           ",          1164.5, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, "Seed cotton, unginned                                                                                                           ",          1471.2, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, "Seed cotton, unginned                                                                                                           ",          1315.7, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, "Seed cotton, unginned                                                                                                           ",          1294.9, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, "Seed cotton, unginned                                                                                                           ",          1212.5, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, "Seed cotton, unginned                                                                                                           ",          1268.7, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Sesame seed                                                                                                                       ,           303.0, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Sesame seed                                                                                                                       ,           429.5, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Sesame seed                                                                                                                       ,           425.9, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Sesame seed                                                                                                                       ,           401.5, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Sesame seed                                                                                                                       ,           426.1, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Sesame seed                                                                                                                       ,           465.7, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Sesame seed                                                                                                                       ,           436.6, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Sesame seed                                                                                                                       ,           393.2, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Sesame seed                                                                                                                       ,           448.1, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Sesame seed                                                                                                                       ,           478.2, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Sesame seed                                                                                                                       ,           485.4, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Sesame seed                                                                                                                       ,           405.2, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Sesame seed                                                                                                                       ,           474.2, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Sesame seed                                                                                                                       ,           484.8, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Sesame seed                                                                                                                       ,           526.7, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Sorghum                                                                                                                           ,           962.1, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Sorghum                                                                                                                           ,           860.2, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Sorghum                                                                                                                           ,           948.7, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Sorghum                                                                                                                           ,           956.8, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Sorghum                                                                                                                           ,           850.2, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Sorghum                                                                                                                           ,           956.8, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Sorghum                                                                                                                           ,           884.7, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Sorghum                                                                                                                           ,           697.4, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Sorghum                                                                                                                           ,           812.2, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Sorghum                                                                                                                           ,           956.0, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Sorghum                                                                                                                           ,           849.1, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Sorghum                                                                                                                           ,           989.3, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Sorghum                                                                                                                           ,          1099.2, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Sorghum                                                                                                                           ,          1092.0, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Sorghum                                                                                                                           ,          1079.1, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Soya beans                                                                                                                        ,          1023.6, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Soya beans                                                                                                                        ,          1333.0, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Soya beans                                                                                                                        ,          1199.8, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Soya beans                                                                                                                        ,          1353.0, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Soya beans                                                                                                                        ,          1012.3, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Soya beans                                                                                                                        ,           935.8, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Soya beans                                                                                                                        ,           734.4, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Soya beans                                                                                                                        ,          1177.0, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Soya beans                                                                                                                        ,          1176.6, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Soya beans                                                                                                                        ,          1058.5, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Soya beans                                                                                                                        ,          1191.9, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Soya beans                                                                                                                        ,           920.7, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Soya beans                                                                                                                        ,           976.2, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Soya beans                                                                                                                        ,          1069.2, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Soya beans                                                                                                                        ,          1145.3, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Sugar cane                                                                                                                        ,         64553.5, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Sugar cane                                                                                                                        ,         70019.1, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Sugar cane                                                                                                                        ,         69246.6, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Sugar cane                                                                                                                        ,         71634.3, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Sugar cane                                                                                                                        ,         68240.0, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Sugar cane                                                                                                                        ,         70569.5, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Sugar cane                                                                                                                        ,         71466.1, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Sugar cane                                                                                                                        ,         70393.5, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Sugar cane                                                                                                                        ,         69001.4, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Sugar cane                                                                                                                        ,         80198.4, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Sugar cane                                                                                                                        ,         80104.5, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Sugar cane                                                                                                                        ,         80496.6, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Sugar cane                                                                                                                        ,         83566.2, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Sugar cane                                                                                                                        ,         84906.3, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Sugar cane                                                                                                                        ,         83348.7, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Sunflower seed                                                                                                                    ,           576.1, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Sunflower seed                                                                                                                    ,           700.0, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Sunflower seed                                                                                                                    ,           708.2, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Sunflower seed                                                                                                                    ,           663.4, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Sunflower seed                                                                                                                    ,           750.6, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Sunflower seed                                                                                                                    ,           786.2, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Sunflower seed                                                                                                                    ,           629.8, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Sunflower seed                                                                                                                    ,           529.5, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Sunflower seed                                                                                                                    ,           659.6, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Sunflower seed                                                                                                                    ,           781.8, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Sunflower seed                                                                                                                    ,           825.5, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Sunflower seed                                                                                                                    ,           931.0, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Sunflower seed                                                                                                                    ,          1010.8, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Sunflower seed                                                                                                                    ,           922.7, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Sunflower seed                                                                                                                    ,           996.4, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Sweet potatoes                                                                                                                    ,          9008.0, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Sweet potatoes                                                                                                                    ,          9206.9, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Sweet potatoes                                                                                                                    ,          9245.6, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Sweet potatoes                                                                                                                    ,          9717.4, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Sweet potatoes                                                                                                                    ,         10128.8, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Sweet potatoes                                                                                                                    ,         10275.6, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Sweet potatoes                                                                                                                    ,         11476.6, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Sweet potatoes                                                                                                                    ,         11539.7, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Sweet potatoes                                                                                                                    ,         11406.3, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Sweet potatoes                                                                                                                    ,         11450.4, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Sweet potatoes                                                                                                                    ,         10509.1, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Sweet potatoes                                                                                                                    ,         10564.8, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Sweet potatoes                                                                                                                    ,         10575.5, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Sweet potatoes                                                                                                                    ,         11065.4, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Sweet potatoes                                                                                                                    ,         11718.2, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2011, "Tangerines, mandarins, clementines                                                                                              ",         10046.3, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, "Tangerines, mandarins, clementines                                                                                              ",          9507.6, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, "Tangerines, mandarins, clementines                                                                                              ",          9344.1, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, "Tangerines, mandarins, clementines                                                                                              ",         10397.0, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, "Tangerines, mandarins, clementines                                                                                              ",         12371.2, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, "Tangerines, mandarins, clementines                                                                                              ",         10360.2, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, "Tangerines, mandarins, clementines                                                                                              ",         10824.4, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, "Tangerines, mandarins, clementines                                                                                              ",         11918.2, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, "Tangerines, mandarins, clementines                                                                                              ",         13311.3, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, "Tangerines, mandarins, clementines                                                                                              ",         13497.8, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, "Tangerines, mandarins, clementines                                                                                              ",         13037.7, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, "Tangerines, mandarins, clementines                                                                                              ",         13883.3, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, "Tangerines, mandarins, clementines                                                                                              ",         13430.4, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Tea leaves                                                                                                                        ,          7304.0, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Tea leaves                                                                                                                        ,          7442.1, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Tea leaves                                                                                                                        ,          7938.3, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Tea leaves                                                                                                                        ,          8157.0, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Tea leaves                                                                                                                        ,          9319.5, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Tea leaves                                                                                                                        ,          8690.4, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
2015, Tea leaves                                                                                                                        ,          9460.7, 4.212624218207089 ,  9.924950150928971,       48495.73,  50.438757817929115
2016, Tea leaves                                                                                                                        ,          9415.0, 4.10388637943016  ,  9.115403997500591,       47243.94,   0.24271282140375267
2017, Tea leaves                                                                                                                        ,          9267.9, 4.472613794301599 , 10.191874789441343,       51488.73,  17.21720552466991
2018, Tea leaves                                                                                                                        ,          9357.1, 3.989807157748437 ,  9.067654711355752,       45930.66,  24.063577136900626
2019, Tea leaves                                                                                                                        ,          9484.9, 4.676201355107714 , 11.032972340729101,       53832.43,  52.7271299513551
2020, Tea leaves                                                                                                                        ,          9767.2, 4.673185605713763 , 10.597684142419439,       51035.86,  56.78357201721454
2021, Tea leaves                                                                                                                        ,          9951.9, 4.50342180774749  ,  9.752263667206963,       50222.16, 122.47019279053086
2022, Tea leaves                                                                                                                        ,         10101.1, 4.8417415879183965, 11.416030339245731,       54823.04,  30.39448732668021
2023, Tea leaves                                                                                                                        ,         10250.4, 4.196803808525507 , 10.050079181186689,       48045.01,  99.49900506638716
2009, Tomatoes                                                                                                                          ,         18609.2, 3.977649748513946 ,  9.869378184789209,       43495.6 ,   3.167083676268862
2010, Tomatoes                                                                                                                          ,         19598.4, 4.824177380125087 , 10.094051337355248,       55535.93,  51.041490618485064
2011, Tomatoes                                                                                                                          ,         19105.2, 4.105025191104934 ,  8.813380149209374,       47257.05,  15.314797602501738
2012, Tomatoes                                                                                                                          ,         20565.6, 3.762024843641418 ,  8.157801210441407,       43308.43,   3.660174600416956
2013, Tomatoes                                                                                                                          ,         20712.5, 4.44156532314107  ,  9.58267274963374 ,       51131.3 ,  39.3843372133426
2014, Tomatoes                                                                                                                          ,         21241.8, 4.032843988881167 ,  9.888358522551   ,       46426.1 ,  20.912805767894373
